fill	y	x	key	clickSelects	showSelected2	showSelected3	PANEL
transparent	-0.0513872506916897	0.0970493158092722	6 0.0970493158092722	X1<0.097049	6	sub-optimal	1
transparent	-0.157701751011565	0.103078606305644	6 0.103078606305644	X1<0.103079	6	sub-optimal	1
transparent	-0.0409647490674843	0.107819334021769	6 0.107819334021769	X1<0.107819	6	sub-optimal	1
transparent	-0.135079140435593	0.11281948746182	6 0.11281948746182	X1<0.112819	6	sub-optimal	1
transparent	-0.278682902476291	0.11519660113845	6 0.11519660113845	X1<0.115197	6	sub-optimal	1
transparent	-0.116473454967519	0.116796790622175	6 0.116796790622175	X1<0.116797	6	sub-optimal	1
transparent	-0.247910010656561	0.123480718466453	6 0.123480718466453	X1<0.123481	6	sub-optimal	1
transparent	-0.423866863446662	0.128917979658581	6 0.128917979658581	X1<0.128918	6	sub-optimal	1
transparent	-0.641910922544533	0.129889608710073	6 0.129889608710073	X1<0.129890	6	sub-optimal	1
transparent	-0.386354721799833	0.131496121990494	6 0.131496121990494	X1<0.131496	6	sub-optimal	1
transparent	-0.592140769775881	0.135558155016042	6 0.135558155016042	X1<0.135558	6	sub-optimal	1
transparent	-0.837700461426707	0.143081043031998	6 0.143081043031998	X1<0.143081	6	sub-optimal	1
transparent	-1.12182055281515	0.148332321085036	6 0.148332321085036	X1<0.148332	6	sub-optimal	1
transparent	-0.783995979735302	0.149858307442628	6 0.149858307442628	X1<0.149858	6	sub-optimal	1
transparent	-1.05713449264495	0.150485596386716	6 0.150485596386716	X1<0.150486	6	sub-optimal	1
transparent	-1.36809321505418	0.156851156265475	6 0.156851156265475	X1<0.156851	6	sub-optimal	1
transparent	-1.00111578423594	0.163921556901187	6 0.163921556901187	X1<0.163922	6	sub-optimal	1
transparent	-0.696742892617671	0.164737868937664	6 0.164737868937664	X1<0.164738	6	sub-optimal	1
transparent	-0.952348233860903	0.166442708112299	6 0.166442708112299	X1<0.166443	6	sub-optimal	1
transparent	-0.661044765489635	0.170147194410674	6 0.170147194410674	X1<0.170147	6	sub-optimal	1
transparent	-0.42573389163968	0.17518878984265	6 0.17518878984265	X1<0.175189	6	sub-optimal	1
transparent	-0.629589484028458	0.178294185781851	6 0.178294185781851	X1<0.178294	6	sub-optimal	1
transparent	-0.403189960885804	0.179636680521071	6 0.179636680521071	X1<0.179637	6	sub-optimal	1
transparent	-0.228458887477181	0.181497157085687	6 0.181497157085687	X1<0.181497	6	sub-optimal	1
transparent	-0.383067920611566	0.182773720822297	6 0.182773720822297	X1<0.182774	6	sub-optimal	1
transparent	-0.214577172854348	0.18402334570419	6 0.18402334570419	X1<0.184023	6	sub-optimal	1
transparent	-0.0950855126791126	0.184777861577459	6 0.184777861577459	X1<0.184778	6	sub-optimal	1
transparent	-0.023729367756026	0.185072884894907	6 0.185072884894907	X1<0.185073	6	sub-optimal	1
transparent	-0.0871489421705078	0.191020168247633	6 0.191020168247633	X1<0.191020	6	sub-optimal	1
transparent	-0.190589473496125	0.198249337496236	6 0.198249337496236	X1<0.198249	6	sub-optimal	1
transparent	-0.334468989418298	0.199849189142697	6 0.199849189142697	X1<0.199849	6	sub-optimal	1
transparent	-0.519467004833423	0.20045562973246	6 0.20045562973246	X1<0.200456	6	sub-optimal	1
transparent	-0.321522136972106	0.201244466705248	6 0.201244466705248	X1<0.201244	6	sub-optimal	1
transparent	-0.50478229024823	0.203831824124791	6 0.203831824124791	X1<0.203832	6	sub-optimal	1
transparent	-0.731186181499311	0.212392318877392	6 0.212392318877392	X1<0.212392	6	sub-optimal	1
transparent	-0.492132305768742	0.222250327235088	6 0.222250327235088	X1<0.222250	6	sub-optimal	1
transparent	-0.299694579882129	0.232360110268928	6 0.232360110268928	X1<0.232360	6	sub-optimal	1
transparent	-0.154118034770264	0.23993882862851	6 0.23993882862851	X1<0.239939	6	sub-optimal	1
transparent	-0.290646620803734	0.243136907112785	6 0.243136907112785	X1<0.243137	6	sub-optimal	1
transparent	-0.472656925125754	0.251021129544824	6 0.251021129544824	X1<0.251021	6	sub-optimal	1
transparent	-0.282774300004888	0.258525689016096	6 0.258525689016096	X1<0.258526	6	sub-optimal	1
transparent	-0.140288630198469	0.267083358601667	6 0.267083358601667	X1<0.267083	6	sub-optimal	1
transparent	-0.276058825611713	0.274633940192871	6 0.274633940192871	X1<0.274634	6	sub-optimal	1
transparent	-0.134296004587142	0.275551112601534	6 0.275551112601534	X1<0.275551	6	sub-optimal	1
transparent	-0.0421379809370208	0.279929986572824	6 0.279929986572824	X1<0.279930	6	sub-optimal	1
transparent	-0.128882377959158	0.28451476036571	6 0.28451476036571	X1<0.284515	6	sub-optimal	1
transparent	-0.266168937875101	0.285152392461896	6 0.285152392461896	X1<0.285152	6	sub-optimal	1
transparent	-0.124036610803898	0.286204032832757	6 0.286204032832757	X1<0.286204	6	sub-optimal	1
transparent	-0.0343024953958064	0.287516793585382	6 0.287516793585382	X1<0.287517	6	sub-optimal	1
transparent	-0.000208037806423533	0.289734941557981	6 0.289734941557981	X1<0.289735	6	sub-optimal	1
transparent	-0.0307310611267155	0.291737564140931	6 0.291737564140931	X1<0.291738	6	sub-optimal	1
transparent	0	0.294476487673819	6 0.294476487673819	X1<0.294476	6	sub-optimal	1
transparent	-0.0326261039572913	0.296949366573244	6 0.296949366573244	X1<0.296949	6	sub-optimal	1
transparent	-0.000233745912503025	0.298555508372374	6 0.298555508372374	X1<0.298556	6	sub-optimal	1
transparent	-0.0241843987267103	0.302601688425057	6 0.302601688425057	X1<0.302602	6	sub-optimal	1
transparent	-0.110711026506671	0.307742096367292	6 0.307742096367292	X1<0.307742	6	sub-optimal	1
transparent	-0.0211768765275693	0.311019049375318	6 0.311019049375318	X1<0.311019	6	sub-optimal	1
transparent	-0.0024608212913364	0.313761122408323	6 0.313761122408323	X1<0.313761	6	sub-optimal	1
transparent	-0.0183278707865782	0.319793840171769	6 0.319793840171769	X1<0.319794	6	sub-optimal	1
transparent	-0.00483048248229068	0.329834020347334	6 0.329834020347334	X1<0.329834	6	sub-optimal	1
transparent	-0.0156251656149919	0.33800692204386	6 0.33800692204386	X1<0.338007	6	sub-optimal	1
transparent	-0.109849275128084	0.343670244561508	6 0.343670244561508	X1<0.343670	6	sub-optimal	1
transparent	-0.0130577694037086	0.348180329776369	6 0.348180329776369	X1<0.348180	6	sub-optimal	1
transparent	-0.0141016877763462	0.34924258524552	6 0.34924258524552	X1<0.349243	6	sub-optimal	1
transparent	-0.0106157651406491	0.350019667414017	6 0.350019667414017	X1<0.350020	6	sub-optimal	1
transparent	-0.119380127495617	0.353852582513355	6 0.353852582513355	X1<0.353853	6	sub-optimal	1
transparent	-0.380155903147859	0.358912586583756	6 0.358912586583756	X1<0.358913	6	sub-optimal	1
transparent	-0.131833342171099	0.367060573771596	6 0.367060573771596	X1<0.367061	6	sub-optimal	1
transparent	-0.00607288590913413	0.376678721862845	6 0.376678721862845	X1<0.376679	6	sub-optimal	1
transparent	-0.0654280221002495	0.383774210931733	6 0.383774210931733	X1<0.383774	6	sub-optimal	1
transparent	-0.340789211900454	0.4168148789322	7 0.4168148789322	X1<0.416815	7	sub-optimal	1
transparent	-0.218427058478461	0.427291237749159	7 0.427291237749159	X1<0.427291	7	sub-optimal	1
transparent	-0.132110580820495	0.432563537382521	7 0.432563537382521	X1<0.432564	7	sub-optimal	1
transparent	-0.0721505053742249	0.438759828102775	7 0.438759828102775	X1<0.438760	7	sub-optimal	1
transparent	-0.0325956076991361	0.441852807882242	7 0.441852807882242	X1<0.441853	7	sub-optimal	1
transparent	-0.0095537298598245	0.444241595338099	7 0.444241595338099	X1<0.444242	7	sub-optimal	1
transparent	-0.00036515756096378	0.4490931147011	7 0.4490931147011	X1<0.449093	7	sub-optimal	1
transparent	-0.00315685110942177	0.457439052755944	7 0.457439052755944	X1<0.457439	7	sub-optimal	1
transparent	-0.0165850567850612	0.462654642178677	7 0.462654642178677	X1<0.462655	7	sub-optimal	1
transparent	-0.34082149595859	0.465913347317837	7 0.465913347317837	X1<0.465913	7	sub-optimal	1
transparent	-0.260162048055866	0.473298299242742	7 0.473298299242742	X1<0.473298	7	sub-optimal	1
transparent	-0.19216795383425	0.483675657189451	7 0.483675657189451	X1<0.483676	7	sub-optimal	1
transparent	-0.13567845377829	0.495371556142345	7 0.495371556142345	X1<0.495372	7	sub-optimal	1
transparent	-0.0897967358416576	0.502510058227927	7 0.502510058227926	X1<0.502510	7	sub-optimal	1
transparent	-0.0538367671334576	0.50866599928122	7 0.50866599928122	X1<0.508666	7	sub-optimal	1
transparent	-0.0272860982645611	0.523912533186376	7 0.523912533186376	X1<0.523913	7	sub-optimal	1
transparent	-0.00978004005072819	0.536206377553754	7 0.536206377553754	X1<0.536206	7	sub-optimal	1
transparent	-0.00108430556630168	0.541436879779212	7 0.541436879779212	X1<0.541437	7	sub-optimal	1
transparent	-0.00108430556630168	0.546994024771266	7 0.546994024771266	X1<0.546994	7	sub-optimal	1
transparent	-0.00978004005072819	0.5513289043447	7 0.5513289043447	X1<0.551329	7	sub-optimal	1
transparent	-0.354750211573016	0.556530848611146	7 0.556530848611146	X1<0.556531	7	sub-optimal	1
transparent	-0.282224742093044	0.561612074496225	7 0.561612074496225	X1<0.561612	7	sub-optimal	1
transparent	-0.217648479371054	0.56591929984279	7 0.56591929984279	X1<0.565919	7	sub-optimal	1
transparent	-0.160978769992674	0.570373913738877	7 0.570373913738877	X1<0.570374	7	sub-optimal	1
transparent	-0.112281105959976	0.572215375024825	7 0.572215375024825	X1<0.572215	7	sub-optimal	1
transparent	-0.0717402566452314	0.573005669168197	7 0.573005669168197	X1<0.573006	7	sub-optimal	1
transparent	-1.57734934786512	0.573851637658663	7 0.573851637658663	X1<0.573852	7	sub-optimal	1
transparent	-1.44153470010223	0.58514691866003	7 0.58514691866003	X1<0.585147	7	sub-optimal	1
transparent	-1.31018684600167	0.60493490321096	7 0.60493490321096	X1<0.604935	7	sub-optimal	1
transparent	-1.18302091770294	0.619537319638766	7 0.619537319638766	X1<0.619537	7	sub-optimal	1
transparent	-1.05977849169783	0.626159008126706	7 0.626159008126706	X1<0.626159	7	sub-optimal	1
transparent	-0.940224409959058	0.628333056811243	7 0.628333056811243	X1<0.628333	7	sub-optimal	1
transparent	-0.824144065345315	0.639989405288361	7 0.639989405288361	X1<0.639989	7	sub-optimal	1
transparent	-0.7113410721346	0.650781711214222	7 0.650781711214222	X1<0.650782	7	sub-optimal	1
transparent	-0.601635257861041	0.656476598698646	7 0.656476598698646	X1<0.656477	7	sub-optimal	1
transparent	-0.494860924650281	0.663753587985411	7 0.663753587985411	X1<0.663754	7	sub-optimal	1
transparent	-1.72571870323236	0.0511909144697711	4 0.0511909144697711	X2<0.051191	4	sub-optimal	2
transparent	-2.12111510346752	0.054541886667721	4 0.054541886667721	X2<0.054542	4	sub-optimal	2
#FFA500	-2.53737352614442	0.0579857123084366	4 0.0579857123084366	X2<0.057986	4	can_split	2
transparent	-0.622483938528927	0.0764685078756884	4 0.0764685078756884	X2<0.076469	4	sub-optimal	2
transparent	-0.066437990733732	0.0948257141280919	4 0.0948257141280919	X2<0.094826	4	sub-optimal	2
transparent	-0.176144866063275	0.0983513841638342	4 0.0983513841638342	X2<0.098351	4	sub-optimal	2
transparent	-0.332480557112753	0.126537832082249	4 0.126537832082249	X2<0.126538	4	sub-optimal	2
transparent	-0.0142729741568388	0.163195660803467	4 0.163195660803467	X2<0.163196	4	sub-optimal	2
transparent	-0.0982043785724471	0.187099400558509	4 0.187099400558509	X2<0.187099	4	sub-optimal	2
transparent	-0.0243185884484873	0.199895874597132	4 0.199895874597132	X2<0.199896	4	sub-optimal	2
transparent	-0.343706265048013	0.203541245427914	4 0.203541245427914	X2<0.203541	4	sub-optimal	2
transparent	-0.185955401831887	0.209863367024809	4 0.209863367024809	X2<0.209863	4	sub-optimal	2
transparent	-0.0762438021586611	0.228209656197578	4 0.228209656197578	X2<0.228210	4	sub-optimal	2
transparent	-0.533465606840736	0.249931156286038	4 0.249931156286038	X2<0.249931	4	sub-optimal	2
transparent	-0.332480557112753	0.259187476942316	4 0.259187476942316	X2<0.259187	4	sub-optimal	2
transparent	-0.176144866063275	0.26395481324289	4 0.26395481324289	X2<0.263955	4	sub-optimal	2
transparent	-0.066437990733732	0.274008016567677	4 0.274008016567677	X2<0.274008	4	sub-optimal	2
transparent	-0.00781638291443798	0.305394988041371	4 0.305394988041371	X2<0.305395	4	sub-optimal	2
transparent	-0.393064547377414	0.331167285447009	4 0.331167285447009	X2<0.331167	4	sub-optimal	2
transparent	-0.206793853337363	0.335052940412425	4 0.335052940412425	X2<0.335053	4	sub-optimal	2
transparent	-1.72571870323236	0.346780378138647	4 0.346780378138646	X2<0.346780	4	sub-optimal	2
transparent	-0.518997415328496	0.511265625013039	5 0.511265625013039	X2<0.511266	5	sub-optimal	2
transparent	-0.634524624762994	0.531458679935895	5 0.531458679935895	X2<0.531459	5	sub-optimal	2
transparent	-0.754685056341096	0.536853596800938	5 0.536853596800938	X2<0.536854	5	sub-optimal	2
transparent	-0.879866430707116	0.54103257949464	5 0.54103257949464	X2<0.541033	5	sub-optimal	2
transparent	-1.01050734237037	0.556373507715762	5 0.556373507715762	X2<0.556374	5	sub-optimal	2
transparent	-1.14710658323856	0.587974352645688	5 0.587974352645688	X2<0.587974	5	sub-optimal	2
transparent	-1.29023470880861	0.608554245322011	5 0.608554245322011	X2<0.608554	5	sub-optimal	2
transparent	-0.00662318894130642	0.621870628674515	5 0.621870628674515	X2<0.621871	5	sub-optimal	2
transparent	-0.025869895151919	0.638308283057995	5 0.638308283057995	X2<0.638308	5	sub-optimal	2
transparent	-0.0571108508244098	0.64474820275791	5 0.64474820275791	X2<0.644748	5	sub-optimal	2
transparent	-0.300809410936283	0.651546791894361	5 0.651546791894361	X2<0.651547	5	sub-optimal	2
transparent	-0.221461339302696	0.668340957257897	5 0.668340957257897	X2<0.668341	5	sub-optimal	2
transparent	-0.154745201918876	0.696214496158063	5 0.696214496158063	X2<0.696214	5	sub-optimal	2
transparent	-0.100063085430753	0.730730570387095	5 0.730730570387095	X2<0.730731	5	sub-optimal	2
transparent	-0.0571108508244098	0.751311087165959	5 0.751311087165959	X2<0.751311	5	sub-optimal	2
transparent	-0.025869895151919	0.763540534884669	5 0.763540534884669	X2<0.763541	5	sub-optimal	2
transparent	-0.00662318894130642	0.78323125676252	5 0.783231256762519	X2<0.783231	5	sub-optimal	2
transparent	1.77635683940025e-15	0.801182091818191	5 0.801182091818191	X2<0.801182	5	sub-optimal	2
transparent	-0.00706006555170369	0.813627946889028	5 0.813627946889028	X2<0.813628	5	sub-optimal	2
transparent	-0.0294387565897143	0.822742603952065	5 0.822742603952065	X2<0.822743	5	sub-optimal	2
transparent	-0.0695956282586767	0.849754604045302	5 0.849754604045302	X2<0.849755	5	sub-optimal	2
transparent	-0.131253285418046	0.876731339143589	5 0.876731339143589	X2<0.876731	5	sub-optimal	2
transparent	-0.220218560035052	0.880507887806743	5 0.880507887806743	X2<0.880508	5	sub-optimal	2
transparent	-0.518997415328496	0.885760743170977	5 0.885760743170977	X2<0.885761	5	sub-optimal	2
transparent	-0.88248709911641	0.0338129206793383	6 0.0338129206793383	X2<0.033813	6	sub-optimal	2
transparent	-1.36853189117634	0.0489494709763676	6 0.0489494709763676	X2<0.048949	6	sub-optimal	2
transparent	-1.90011458555835	0.0612792967585847	6 0.0612792967585847	X2<0.061279	6	sub-optimal	2
transparent	-2.46784398933941	0.0754019911400974	6 0.0754019911400974	X2<0.075402	6	sub-optimal	2
transparent	-3.06608050220518	0.0806341447168961	6 0.0806341447168961	X2<0.080634	6	sub-optimal	2
transparent	-1.86485629393775	0.0850618543336168	6 0.0850618543336168	X2<0.085062	6	sub-optimal	2
transparent	-2.37767086738339	0.0894395762588829	6 0.0894395762588829	X2<0.089440	6	sub-optimal	2
transparent	-2.9240894297274	0.0965526036452502	6 0.0965526036452502	X2<0.096553	6	sub-optimal	2
transparent	-3.50106377827452	0.108155322261155	6 0.108155322261155	X2<0.108155	6	sub-optimal	2
transparent	-4.10644548702501	0.120879433350638	6 0.120879433350638	X2<0.120879	6	sub-optimal	2
transparent	-4.73872830141346	0.142655625124462	6 0.142655625124462	X2<0.142656	6	sub-optimal	2
transparent	-5.39688203551626	0.157833015779033	6 0.157833015779033	X2<0.157833	6	sub-optimal	2
transparent	-4.10167336079455	0.161699284333736	6 0.161699284333736	X2<0.161699	6	sub-optimal	2
transparent	-4.71284227909788	0.176232376717962	6 0.176232376717962	X2<0.176232	6	sub-optimal	2
transparent	-5.35193691084324	0.19207036390435	6 0.19207036390435	X2<0.192070	6	sub-optimal	2
transparent	-6.01847242116981	0.202739362488501	6 0.202739362488501	X2<0.202739	6	sub-optimal	2
transparent	-6.71221890328076	0.20976641390007	6 0.20976641390007	X2<0.209766	6	sub-optimal	2
transparent	-7.43316702984245	0.212919866433367	6 0.212919866433367	X2<0.212920	6	sub-optimal	2
transparent	-8.18150424581459	0.221369982464239	6 0.221369982464239	X2<0.221370	6	sub-optimal	2
transparent	-8.95759896739322	0.227222961373627	6 0.227222961373627	X2<0.227223	6	sub-optimal	2
transparent	-9.76199111495215	0.242113852174953	6 0.242113852174953	X2<0.242114	6	sub-optimal	2
transparent	-10.5953878991832	0.256830913480371	6 0.256830913480371	X2<0.256831	6	sub-optimal	2
transparent	-11.4586642047785	0.257380471099168	6 0.257380471099168	X2<0.257380	6	sub-optimal	2
transparent	-12.3528672415612	0.268765673972666	6 0.268765673972666	X2<0.268766	6	sub-optimal	2
transparent	-13.2792254035776	0.286710463697091	6 0.286710463697091	X2<0.286710	6	sub-optimal	2
transparent	-11.5781029213476	0.297613097936846	6 0.297613097936846	X2<0.297613	6	sub-optimal	2
transparent	-12.4885698022637	0.309081418206915	6 0.309081418206915	X2<0.309081	6	sub-optimal	2
transparent	-13.4350614146347	0.328073764569126	6 0.328073764569126	X2<0.328074	6	sub-optimal	2
transparent	-11.8655634709104	0.348395541775972	6 0.348395541775972	X2<0.348396	6	sub-optimal	2
transparent	-12.8026176588845	0.357099188375287	6 0.357099188375287	X2<0.357099	6	sub-optimal	2
transparent	-11.3662028125717	0.375784554285929	6 0.375784554285929	X2<0.375785	6	sub-optimal	2
transparent	-12.2976241839078	0.394728742656298	6 0.394728742656298	X2<0.394729	6	sub-optimal	2
transparent	-13.2723297898735	0.404946887400001	6 0.404946887400001	X2<0.404947	6	sub-optimal	2
transparent	-14.2929434188547	0.431743385270238	6 0.431743385270238	X2<0.431743	6	sub-optimal	2
transparent	-15.3625144851088	0.449367380235344	6 0.449367380235344	X2<0.449367	6	sub-optimal	2
transparent	-16.4845964782719	0.462092617177405	6 0.462092617177404	X2<0.462093	6	sub-optimal	2
transparent	-17.6633493528127	0.474949200171977	6 0.474949200171977	X2<0.474949	6	sub-optimal	2
transparent	-18.9036749000676	0.480847026803531	6 0.480847026803531	X2<0.480847	6	sub-optimal	2
#4DAF4A	-20.2113987438749	0.497950058314018	6 0.497950058314018	X2<0.497950	6	chosen_split	2
transparent	-18.5667088363891	0.513373888330534	6 0.513373888330534	X2<0.513374	6	sub-optimal	2
transparent	-17.0488322389693	0.520467128255405	6 0.520467128255405	X2<0.520467	6	sub-optimal	2
transparent	-15.6405623123066	0.530729707796127	6 0.530729707796127	X2<0.530730	6	sub-optimal	2
transparent	-14.3287268880006	0.546214122208767	6 0.546214122208767	X2<0.546214	6	sub-optimal	2
transparent	-15.5367980229803	0.564795853686519	6 0.564795853686519	X2<0.564796	6	sub-optimal	2
transparent	-14.2674796190046	0.584245646023192	6 0.584245646023192	X2<0.584246	6	sub-optimal	2
transparent	-13.0758361198111	0.599501412478276	6 0.599501412478276	X2<0.599501	6	sub-optimal	2
transparent	-11.9550646542949	0.628711681929417	6 0.628711681929417	X2<0.628712	6	sub-optimal	2
transparent	-10.8995542057592	0.653698109439574	6 0.653698109439574	X2<0.653698	6	sub-optimal	2
transparent	-9.9046381408948	0.656926448573358	6 0.656926448573358	X2<0.656926	6	sub-optimal	2
transparent	-10.9754015696791	0.6649406387005	6 0.6649406387005	X2<0.664941	6	sub-optimal	2
transparent	-9.99233995273165	0.673341675195843	6 0.673341675195843	X2<0.673342	6	sub-optimal	2
transparent	-11.1100365456795	0.678642150363885	6 0.678642150363885	X2<0.678642	6	sub-optimal	2
transparent	-10.1343849828993	0.686404363950715	6 0.686404363950714	X2<0.686404	6	sub-optimal	2
transparent	-9.20851635257328	0.694046149845235	6 0.694046149845235	X2<0.694046	6	sub-optimal	2
transparent	-8.33004467756169	0.700668166507967	6 0.700668166507967	X2<0.700668	6	sub-optimal	2
transparent	-7.49698194703883	0.705697646830231	6 0.705697646830231	X2<0.705698	6	sub-optimal	2
transparent	-6.70769627547641	0.722677140613087	6 0.722677140613087	X2<0.722677	6	sub-optimal	2
transparent	-5.96088179563116	0.741484457743354	6 0.741484457743354	X2<0.741484	6	sub-optimal	2
transparent	-5.25553849681361	0.748425600118935	6 0.748425600118935	X2<0.748426	6	sub-optimal	2
transparent	-4.5909609500314	0.753811902017333	6 0.753811902017333	X2<0.753812	6	sub-optimal	2
transparent	-3.96673547105969	0.756714910268784	6 0.756714910268784	X2<0.756715	6	sub-optimal	2
transparent	-3.38274583891247	0.761562658939511	6 0.761562658939511	X2<0.761563	6	sub-optimal	2
transparent	-2.83918828069841	0.765966324484907	6 0.765966324484907	X2<0.765966	6	sub-optimal	2
transparent	-2.33659713094185	0.772493291296996	6 0.772493291296996	X2<0.772493	6	sub-optimal	2
transparent	-1.87588347308515	0.781076029641554	6 0.781076029641554	X2<0.781076	6	sub-optimal	2
transparent	-1.4583903176658	0.796848405501805	6 0.796848405501805	X2<0.796848	6	sub-optimal	2
transparent	-1.95786405314628	0.819631939870305	6 0.819631939870305	X2<0.819632	6	sub-optimal	2
