y	yend	x	xend	key	clickSelects	showSelected2	PANEL
-25.2	1.2	0.907211738522165	0.907211738522165	5 0.907211738522165	X1<0.907212	5	1
-25.2	1.2	0.931375607266091	0.931375607266091	5 0.931375607266091	X1<0.931376	5	1
-25.2	1.2	0.943758383393288	0.943758383393288	5 0.943758383393288	X1<0.943758	5	1
-25.2	1.2	0.948371022474021	0.948371022474021	5 0.948371022474021	X1<0.948371	5	1
-25.2	1.2	0.953166913008317	0.953166913008317	5 0.953166913008317	X1<0.953167	5	1
-25.2	1.2	0.958138818736188	0.958138818736188	5 0.958138818736188	X1<0.958139	5	1
-25.2	1.2	0.0237343937624246	0.0237343937624246	6 0.0237343937624246	X1<0.023734	6	1
-25.2	1.2	0.0248533471021801	0.0248533471021801	6 0.0248533471021801	X1<0.024853	6	1
-25.2	1.2	0.030959413619712	0.030959413619712	6 0.030959413619712	X1<0.030959	6	1
-25.2	1.2	0.0395219983765855	0.0395219983765855	6 0.0395219983765855	X1<0.039522	6	1
-25.2	1.2	0.0435703630791977	0.0435703630791977	6 0.0435703630791977	X1<0.043570	6	1
-25.2	1.2	0.0550734286662191	0.0550734286662191	6 0.0550734286662191	X1<0.055073	6	1
-25.2	1.2	0.0655585838248953	0.0655585838248953	6 0.0655585838248953	X1<0.065559	6	1
-25.2	1.2	0.0704574675764889	0.0704574675764889	6 0.0704574675764889	X1<0.070457	6	1
-25.2	1.2	0.0763374969828874	0.0763374969828874	6 0.0763374969828874	X1<0.076337	6	1
-25.2	1.2	0.078479875694029	0.078479875694029	6 0.078479875694029	X1<0.078480	6	1
-25.2	1.2	0.0821269832085818	0.0821269832085818	6 0.0821269832085818	X1<0.082127	6	1
-25.2	1.2	0.0860745509853587	0.0860745509853587	6 0.0860745509853587	X1<0.086075	6	1
-25.2	1.2	0.0900922525906935	0.0900922525906935	6 0.0900922525906935	X1<0.090092	6	1
-25.2	1.2	0.0970493158092722	0.0970493158092722	6 0.0970493158092722	X1<0.097049	6	1
-25.2	1.2	0.103078606305644	0.103078606305644	6 0.103078606305644	X1<0.103079	6	1
-25.2	1.2	0.107819334021769	0.107819334021769	6 0.107819334021769	X1<0.107819	6	1
-25.2	1.2	0.11281948746182	0.11281948746182	6 0.11281948746182	X1<0.112819	6	1
-25.2	1.2	0.11519660113845	0.11519660113845	6 0.11519660113845	X1<0.115197	6	1
-25.2	1.2	0.116796790622175	0.116796790622175	6 0.116796790622175	X1<0.116797	6	1
-25.2	1.2	0.123480718466453	0.123480718466453	6 0.123480718466453	X1<0.123481	6	1
-25.2	1.2	0.128917979658581	0.128917979658581	6 0.128917979658581	X1<0.128918	6	1
-25.2	1.2	0.129889608710073	0.129889608710073	6 0.129889608710073	X1<0.129890	6	1
-25.2	1.2	0.131496121990494	0.131496121990494	6 0.131496121990494	X1<0.131496	6	1
-25.2	1.2	0.135558155016042	0.135558155016042	6 0.135558155016042	X1<0.135558	6	1
-25.2	1.2	0.143081043031998	0.143081043031998	6 0.143081043031998	X1<0.143081	6	1
-25.2	1.2	0.148332321085036	0.148332321085036	6 0.148332321085036	X1<0.148332	6	1
-25.2	1.2	0.149858307442628	0.149858307442628	6 0.149858307442628	X1<0.149858	6	1
-25.2	1.2	0.150485596386716	0.150485596386716	6 0.150485596386716	X1<0.150486	6	1
-25.2	1.2	0.156851156265475	0.156851156265475	6 0.156851156265475	X1<0.156851	6	1
-25.2	1.2	0.163921556901187	0.163921556901187	6 0.163921556901187	X1<0.163922	6	1
-25.2	1.2	0.164737868937664	0.164737868937664	6 0.164737868937664	X1<0.164738	6	1
-25.2	1.2	0.166442708112299	0.166442708112299	6 0.166442708112299	X1<0.166443	6	1
-25.2	1.2	0.170147194410674	0.170147194410674	6 0.170147194410674	X1<0.170147	6	1
-25.2	1.2	0.17518878984265	0.17518878984265	6 0.17518878984265	X1<0.175189	6	1
-25.2	1.2	0.178294185781851	0.178294185781851	6 0.178294185781851	X1<0.178294	6	1
-25.2	1.2	0.179636680521071	0.179636680521071	6 0.179636680521071	X1<0.179637	6	1
-25.2	1.2	0.181497157085687	0.181497157085687	6 0.181497157085687	X1<0.181497	6	1
-25.2	1.2	0.182773720822297	0.182773720822297	6 0.182773720822297	X1<0.182774	6	1
-25.2	1.2	0.18402334570419	0.18402334570419	6 0.18402334570419	X1<0.184023	6	1
-25.2	1.2	0.184777861577459	0.184777861577459	6 0.184777861577459	X1<0.184778	6	1
-25.2	1.2	0.185072884894907	0.185072884894907	6 0.185072884894907	X1<0.185073	6	1
-25.2	1.2	0.191020168247633	0.191020168247633	6 0.191020168247633	X1<0.191020	6	1
-25.2	1.2	0.198249337496236	0.198249337496236	6 0.198249337496236	X1<0.198249	6	1
-25.2	1.2	0.199849189142697	0.199849189142697	6 0.199849189142697	X1<0.199849	6	1
-25.2	1.2	0.20045562973246	0.20045562973246	6 0.20045562973246	X1<0.200456	6	1
-25.2	1.2	0.201244466705248	0.201244466705248	6 0.201244466705248	X1<0.201244	6	1
-25.2	1.2	0.203831824124791	0.203831824124791	6 0.203831824124791	X1<0.203832	6	1
-25.2	1.2	0.212392318877392	0.212392318877392	6 0.212392318877392	X1<0.212392	6	1
-25.2	1.2	0.222250327235088	0.222250327235088	6 0.222250327235088	X1<0.222250	6	1
-25.2	1.2	0.232360110268928	0.232360110268928	6 0.232360110268928	X1<0.232360	6	1
-25.2	1.2	0.23993882862851	0.23993882862851	6 0.23993882862851	X1<0.239939	6	1
-25.2	1.2	0.243136907112785	0.243136907112785	6 0.243136907112785	X1<0.243137	6	1
-25.2	1.2	0.251021129544824	0.251021129544824	6 0.251021129544824	X1<0.251021	6	1
-25.2	1.2	0.258525689016096	0.258525689016096	6 0.258525689016096	X1<0.258526	6	1
-25.2	1.2	0.267083358601667	0.267083358601667	6 0.267083358601667	X1<0.267083	6	1
-25.2	1.2	0.274633940192871	0.274633940192871	6 0.274633940192871	X1<0.274634	6	1
-25.2	1.2	0.275551112601534	0.275551112601534	6 0.275551112601534	X1<0.275551	6	1
-25.2	1.2	0.279929986572824	0.279929986572824	6 0.279929986572824	X1<0.279930	6	1
-25.2	1.2	0.28451476036571	0.28451476036571	6 0.28451476036571	X1<0.284515	6	1
-25.2	1.2	0.285152392461896	0.285152392461896	6 0.285152392461896	X1<0.285152	6	1
-25.2	1.2	0.286204032832757	0.286204032832757	6 0.286204032832757	X1<0.286204	6	1
-25.2	1.2	0.287516793585382	0.287516793585382	6 0.287516793585382	X1<0.287517	6	1
-25.2	1.2	0.289734941557981	0.289734941557981	6 0.289734941557981	X1<0.289735	6	1
-25.2	1.2	0.291737564140931	0.291737564140931	6 0.291737564140931	X1<0.291738	6	1
-25.2	1.2	0.294476487673819	0.294476487673819	6 0.294476487673819	X1<0.294476	6	1
-25.2	1.2	0.296949366573244	0.296949366573244	6 0.296949366573244	X1<0.296949	6	1
-25.2	1.2	0.298555508372374	0.298555508372374	6 0.298555508372374	X1<0.298556	6	1
-25.2	1.2	0.302601688425057	0.302601688425057	6 0.302601688425057	X1<0.302602	6	1
-25.2	1.2	0.307742096367292	0.307742096367292	6 0.307742096367292	X1<0.307742	6	1
-25.2	1.2	0.311019049375318	0.311019049375318	6 0.311019049375318	X1<0.311019	6	1
-25.2	1.2	0.313761122408323	0.313761122408323	6 0.313761122408323	X1<0.313761	6	1
-25.2	1.2	0.319793840171769	0.319793840171769	6 0.319793840171769	X1<0.319794	6	1
-25.2	1.2	0.329834020347334	0.329834020347334	6 0.329834020347334	X1<0.329834	6	1
-25.2	1.2	0.33800692204386	0.33800692204386	6 0.33800692204386	X1<0.338007	6	1
-25.2	1.2	0.343670244561508	0.343670244561508	6 0.343670244561508	X1<0.343670	6	1
-25.2	1.2	0.348180329776369	0.348180329776369	6 0.348180329776369	X1<0.348180	6	1
-25.2	1.2	0.34924258524552	0.34924258524552	6 0.34924258524552	X1<0.349243	6	1
-25.2	1.2	0.350019667414017	0.350019667414017	6 0.350019667414017	X1<0.350020	6	1
-25.2	1.2	0.353852582513355	0.353852582513355	6 0.353852582513355	X1<0.353853	6	1
-25.2	1.2	0.358912586583756	0.358912586583756	6 0.358912586583756	X1<0.358913	6	1
-25.2	1.2	0.367060573771596	0.367060573771596	6 0.367060573771596	X1<0.367061	6	1
-25.2	1.2	0.376678721862845	0.376678721862845	6 0.376678721862845	X1<0.376679	6	1
-25.2	1.2	0.383774210931733	0.383774210931733	6 0.383774210931733	X1<0.383774	6	1
-25.2	1.2	0.4168148789322	0.4168148789322	7 0.4168148789322	X1<0.416815	7	1
-25.2	1.2	0.427291237749159	0.427291237749159	7 0.427291237749159	X1<0.427291	7	1
-25.2	1.2	0.432563537382521	0.432563537382521	7 0.432563537382521	X1<0.432564	7	1
-25.2	1.2	0.438759828102775	0.438759828102775	7 0.438759828102775	X1<0.438760	7	1
-25.2	1.2	0.441852807882242	0.441852807882242	7 0.441852807882242	X1<0.441853	7	1
-25.2	1.2	0.444241595338099	0.444241595338099	7 0.444241595338099	X1<0.444242	7	1
-25.2	1.2	0.4490931147011	0.4490931147011	7 0.4490931147011	X1<0.449093	7	1
-25.2	1.2	0.457439052755944	0.457439052755944	7 0.457439052755944	X1<0.457439	7	1
-25.2	1.2	0.462654642178677	0.462654642178677	7 0.462654642178677	X1<0.462655	7	1
-25.2	1.2	0.465913347317837	0.465913347317837	7 0.465913347317837	X1<0.465913	7	1
-25.2	1.2	0.473298299242742	0.473298299242742	7 0.473298299242742	X1<0.473298	7	1
-25.2	1.2	0.483675657189451	0.483675657189451	7 0.483675657189451	X1<0.483676	7	1
-25.2	1.2	0.495371556142345	0.495371556142345	7 0.495371556142345	X1<0.495372	7	1
-25.2	1.2	0.502510058227927	0.502510058227927	7 0.502510058227926	X1<0.502510	7	1
-25.2	1.2	0.50866599928122	0.50866599928122	7 0.50866599928122	X1<0.508666	7	1
-25.2	1.2	0.523912533186376	0.523912533186376	7 0.523912533186376	X1<0.523913	7	1
-25.2	1.2	0.536206377553754	0.536206377553754	7 0.536206377553754	X1<0.536206	7	1
-25.2	1.2	0.541436879779212	0.541436879779212	7 0.541436879779212	X1<0.541437	7	1
-25.2	1.2	0.546994024771266	0.546994024771266	7 0.546994024771266	X1<0.546994	7	1
-25.2	1.2	0.5513289043447	0.5513289043447	7 0.5513289043447	X1<0.551329	7	1
-25.2	1.2	0.556530848611146	0.556530848611146	7 0.556530848611146	X1<0.556531	7	1
-25.2	1.2	0.561612074496225	0.561612074496225	7 0.561612074496225	X1<0.561612	7	1
-25.2	1.2	0.56591929984279	0.56591929984279	7 0.56591929984279	X1<0.565919	7	1
-25.2	1.2	0.570373913738877	0.570373913738877	7 0.570373913738877	X1<0.570374	7	1
-25.2	1.2	0.572215375024825	0.572215375024825	7 0.572215375024825	X1<0.572215	7	1
-25.2	1.2	0.573005669168197	0.573005669168197	7 0.573005669168197	X1<0.573006	7	1
-25.2	1.2	0.573851637658663	0.573851637658663	7 0.573851637658663	X1<0.573852	7	1
-25.2	1.2	0.58514691866003	0.58514691866003	7 0.58514691866003	X1<0.585147	7	1
-25.2	1.2	0.60493490321096	0.60493490321096	7 0.60493490321096	X1<0.604935	7	1
-25.2	1.2	0.619537319638766	0.619537319638766	7 0.619537319638766	X1<0.619537	7	1
-25.2	1.2	0.626159008126706	0.626159008126706	7 0.626159008126706	X1<0.626159	7	1
-25.2	1.2	0.628333056811243	0.628333056811243	7 0.628333056811243	X1<0.628333	7	1
-25.2	1.2	0.639989405288361	0.639989405288361	7 0.639989405288361	X1<0.639989	7	1
-25.2	1.2	0.650781711214222	0.650781711214222	7 0.650781711214222	X1<0.650782	7	1
-25.2	1.2	0.656476598698646	0.656476598698646	7 0.656476598698646	X1<0.656477	7	1
-25.2	1.2	0.663753587985411	0.663753587985411	7 0.663753587985411	X1<0.663754	7	1
-25.2	1.2	0.0511909144697711	0.0511909144697711	4 0.0511909144697711	X2<0.051191	4	2
-25.2	1.2	0.054541886667721	0.054541886667721	4 0.054541886667721	X2<0.054542	4	2
-25.2	1.2	0.0579857123084366	0.0579857123084366	4 0.0579857123084366	X2<0.057986	4	2
-25.2	1.2	0.0764685078756884	0.0764685078756884	4 0.0764685078756884	X2<0.076469	4	2
-25.2	1.2	0.0948257141280919	0.0948257141280919	4 0.0948257141280919	X2<0.094826	4	2
-25.2	1.2	0.0983513841638342	0.0983513841638342	4 0.0983513841638342	X2<0.098351	4	2
-25.2	1.2	0.126537832082249	0.126537832082249	4 0.126537832082249	X2<0.126538	4	2
-25.2	1.2	0.163195660803467	0.163195660803467	4 0.163195660803467	X2<0.163196	4	2
-25.2	1.2	0.187099400558509	0.187099400558509	4 0.187099400558509	X2<0.187099	4	2
-25.2	1.2	0.199895874597132	0.199895874597132	4 0.199895874597132	X2<0.199896	4	2
-25.2	1.2	0.203541245427914	0.203541245427914	4 0.203541245427914	X2<0.203541	4	2
-25.2	1.2	0.209863367024809	0.209863367024809	4 0.209863367024809	X2<0.209863	4	2
-25.2	1.2	0.228209656197578	0.228209656197578	4 0.228209656197578	X2<0.228210	4	2
-25.2	1.2	0.249931156286038	0.249931156286038	4 0.249931156286038	X2<0.249931	4	2
-25.2	1.2	0.259187476942316	0.259187476942316	4 0.259187476942316	X2<0.259187	4	2
-25.2	1.2	0.26395481324289	0.26395481324289	4 0.26395481324289	X2<0.263955	4	2
-25.2	1.2	0.274008016567677	0.274008016567677	4 0.274008016567677	X2<0.274008	4	2
-25.2	1.2	0.305394988041371	0.305394988041371	4 0.305394988041371	X2<0.305395	4	2
-25.2	1.2	0.331167285447009	0.331167285447009	4 0.331167285447009	X2<0.331167	4	2
-25.2	1.2	0.335052940412425	0.335052940412425	4 0.335052940412425	X2<0.335053	4	2
-25.2	1.2	0.346780378138647	0.346780378138647	4 0.346780378138646	X2<0.346780	4	2
-25.2	1.2	0.511265625013039	0.511265625013039	5 0.511265625013039	X2<0.511266	5	2
-25.2	1.2	0.531458679935895	0.531458679935895	5 0.531458679935895	X2<0.531459	5	2
-25.2	1.2	0.536853596800938	0.536853596800938	5 0.536853596800938	X2<0.536854	5	2
-25.2	1.2	0.54103257949464	0.54103257949464	5 0.54103257949464	X2<0.541033	5	2
-25.2	1.2	0.556373507715762	0.556373507715762	5 0.556373507715762	X2<0.556374	5	2
-25.2	1.2	0.587974352645688	0.587974352645688	5 0.587974352645688	X2<0.587974	5	2
-25.2	1.2	0.608554245322011	0.608554245322011	5 0.608554245322011	X2<0.608554	5	2
-25.2	1.2	0.621870628674515	0.621870628674515	5 0.621870628674515	X2<0.621871	5	2
-25.2	1.2	0.638308283057995	0.638308283057995	5 0.638308283057995	X2<0.638308	5	2
-25.2	1.2	0.64474820275791	0.64474820275791	5 0.64474820275791	X2<0.644748	5	2
-25.2	1.2	0.651546791894361	0.651546791894361	5 0.651546791894361	X2<0.651547	5	2
-25.2	1.2	0.668340957257897	0.668340957257897	5 0.668340957257897	X2<0.668341	5	2
-25.2	1.2	0.696214496158063	0.696214496158063	5 0.696214496158063	X2<0.696214	5	2
-25.2	1.2	0.730730570387095	0.730730570387095	5 0.730730570387095	X2<0.730731	5	2
-25.2	1.2	0.751311087165959	0.751311087165959	5 0.751311087165959	X2<0.751311	5	2
-25.2	1.2	0.763540534884669	0.763540534884669	5 0.763540534884669	X2<0.763541	5	2
-25.2	1.2	0.78323125676252	0.78323125676252	5 0.783231256762519	X2<0.783231	5	2
-25.2	1.2	0.801182091818191	0.801182091818191	5 0.801182091818191	X2<0.801182	5	2
-25.2	1.2	0.813627946889028	0.813627946889028	5 0.813627946889028	X2<0.813628	5	2
-25.2	1.2	0.822742603952065	0.822742603952065	5 0.822742603952065	X2<0.822743	5	2
-25.2	1.2	0.849754604045302	0.849754604045302	5 0.849754604045302	X2<0.849755	5	2
-25.2	1.2	0.876731339143589	0.876731339143589	5 0.876731339143589	X2<0.876731	5	2
-25.2	1.2	0.880507887806743	0.880507887806743	5 0.880507887806743	X2<0.880508	5	2
-25.2	1.2	0.885760743170977	0.885760743170977	5 0.885760743170977	X2<0.885761	5	2
-25.2	1.2	0.0338129206793383	0.0338129206793383	6 0.0338129206793383	X2<0.033813	6	2
-25.2	1.2	0.0489494709763676	0.0489494709763676	6 0.0489494709763676	X2<0.048949	6	2
-25.2	1.2	0.0612792967585847	0.0612792967585847	6 0.0612792967585847	X2<0.061279	6	2
-25.2	1.2	0.0754019911400974	0.0754019911400974	6 0.0754019911400974	X2<0.075402	6	2
-25.2	1.2	0.0806341447168961	0.0806341447168961	6 0.0806341447168961	X2<0.080634	6	2
-25.2	1.2	0.0850618543336168	0.0850618543336168	6 0.0850618543336168	X2<0.085062	6	2
-25.2	1.2	0.0894395762588829	0.0894395762588829	6 0.0894395762588829	X2<0.089440	6	2
-25.2	1.2	0.0965526036452502	0.0965526036452502	6 0.0965526036452502	X2<0.096553	6	2
-25.2	1.2	0.108155322261155	0.108155322261155	6 0.108155322261155	X2<0.108155	6	2
-25.2	1.2	0.120879433350638	0.120879433350638	6 0.120879433350638	X2<0.120879	6	2
-25.2	1.2	0.142655625124462	0.142655625124462	6 0.142655625124462	X2<0.142656	6	2
-25.2	1.2	0.157833015779033	0.157833015779033	6 0.157833015779033	X2<0.157833	6	2
-25.2	1.2	0.161699284333736	0.161699284333736	6 0.161699284333736	X2<0.161699	6	2
-25.2	1.2	0.176232376717962	0.176232376717962	6 0.176232376717962	X2<0.176232	6	2
-25.2	1.2	0.19207036390435	0.19207036390435	6 0.19207036390435	X2<0.192070	6	2
-25.2	1.2	0.202739362488501	0.202739362488501	6 0.202739362488501	X2<0.202739	6	2
-25.2	1.2	0.20976641390007	0.20976641390007	6 0.20976641390007	X2<0.209766	6	2
-25.2	1.2	0.212919866433367	0.212919866433367	6 0.212919866433367	X2<0.212920	6	2
-25.2	1.2	0.221369982464239	0.221369982464239	6 0.221369982464239	X2<0.221370	6	2
-25.2	1.2	0.227222961373627	0.227222961373627	6 0.227222961373627	X2<0.227223	6	2
-25.2	1.2	0.242113852174953	0.242113852174953	6 0.242113852174953	X2<0.242114	6	2
-25.2	1.2	0.256830913480371	0.256830913480371	6 0.256830913480371	X2<0.256831	6	2
-25.2	1.2	0.257380471099168	0.257380471099168	6 0.257380471099168	X2<0.257380	6	2
-25.2	1.2	0.268765673972666	0.268765673972666	6 0.268765673972666	X2<0.268766	6	2
-25.2	1.2	0.286710463697091	0.286710463697091	6 0.286710463697091	X2<0.286710	6	2
-25.2	1.2	0.297613097936846	0.297613097936846	6 0.297613097936846	X2<0.297613	6	2
-25.2	1.2	0.309081418206915	0.309081418206915	6 0.309081418206915	X2<0.309081	6	2
-25.2	1.2	0.328073764569126	0.328073764569126	6 0.328073764569126	X2<0.328074	6	2
-25.2	1.2	0.348395541775972	0.348395541775972	6 0.348395541775972	X2<0.348396	6	2
-25.2	1.2	0.357099188375287	0.357099188375287	6 0.357099188375287	X2<0.357099	6	2
-25.2	1.2	0.375784554285929	0.375784554285929	6 0.375784554285929	X2<0.375785	6	2
-25.2	1.2	0.394728742656298	0.394728742656298	6 0.394728742656298	X2<0.394729	6	2
-25.2	1.2	0.404946887400001	0.404946887400001	6 0.404946887400001	X2<0.404947	6	2
-25.2	1.2	0.431743385270238	0.431743385270238	6 0.431743385270238	X2<0.431743	6	2
-25.2	1.2	0.449367380235344	0.449367380235344	6 0.449367380235344	X2<0.449367	6	2
-25.2	1.2	0.462092617177405	0.462092617177405	6 0.462092617177404	X2<0.462093	6	2
-25.2	1.2	0.474949200171977	0.474949200171977	6 0.474949200171977	X2<0.474949	6	2
-25.2	1.2	0.480847026803531	0.480847026803531	6 0.480847026803531	X2<0.480847	6	2
-25.2	1.2	0.497950058314018	0.497950058314018	6 0.497950058314018	X2<0.497950	6	2
-25.2	1.2	0.513373888330534	0.513373888330534	6 0.513373888330534	X2<0.513374	6	2
-25.2	1.2	0.520467128255405	0.520467128255405	6 0.520467128255405	X2<0.520467	6	2
-25.2	1.2	0.530729707796127	0.530729707796127	6 0.530729707796127	X2<0.530730	6	2
-25.2	1.2	0.546214122208767	0.546214122208767	6 0.546214122208767	X2<0.546214	6	2
-25.2	1.2	0.564795853686519	0.564795853686519	6 0.564795853686519	X2<0.564796	6	2
-25.2	1.2	0.584245646023192	0.584245646023192	6 0.584245646023192	X2<0.584246	6	2
-25.2	1.2	0.599501412478276	0.599501412478276	6 0.599501412478276	X2<0.599501	6	2
-25.2	1.2	0.628711681929417	0.628711681929417	6 0.628711681929417	X2<0.628712	6	2
-25.2	1.2	0.653698109439574	0.653698109439574	6 0.653698109439574	X2<0.653698	6	2
-25.2	1.2	0.656926448573358	0.656926448573358	6 0.656926448573358	X2<0.656926	6	2
-25.2	1.2	0.6649406387005	0.6649406387005	6 0.6649406387005	X2<0.664941	6	2
-25.2	1.2	0.673341675195843	0.673341675195843	6 0.673341675195843	X2<0.673342	6	2
-25.2	1.2	0.678642150363885	0.678642150363885	6 0.678642150363885	X2<0.678642	6	2
-25.2	1.2	0.686404363950715	0.686404363950715	6 0.686404363950714	X2<0.686404	6	2
-25.2	1.2	0.694046149845235	0.694046149845235	6 0.694046149845235	X2<0.694046	6	2
-25.2	1.2	0.700668166507967	0.700668166507967	6 0.700668166507967	X2<0.700668	6	2
-25.2	1.2	0.705697646830231	0.705697646830231	6 0.705697646830231	X2<0.705698	6	2
-25.2	1.2	0.722677140613087	0.722677140613087	6 0.722677140613087	X2<0.722677	6	2
-25.2	1.2	0.741484457743354	0.741484457743354	6 0.741484457743354	X2<0.741484	6	2
-25.2	1.2	0.748425600118935	0.748425600118935	6 0.748425600118935	X2<0.748426	6	2
-25.2	1.2	0.753811902017333	0.753811902017333	6 0.753811902017333	X2<0.753812	6	2
-25.2	1.2	0.756714910268784	0.756714910268784	6 0.756714910268784	X2<0.756715	6	2
-25.2	1.2	0.761562658939511	0.761562658939511	6 0.761562658939511	X2<0.761563	6	2
-25.2	1.2	0.765966324484907	0.765966324484907	6 0.765966324484907	X2<0.765966	6	2
-25.2	1.2	0.772493291296996	0.772493291296996	6 0.772493291296996	X2<0.772493	6	2
-25.2	1.2	0.781076029641554	0.781076029641554	6 0.781076029641554	X2<0.781076	6	2
-25.2	1.2	0.796848405501805	0.796848405501805	6 0.796848405501805	X2<0.796848	6	2
-25.2	1.2	0.819631939870305	0.819631939870305	6 0.819631939870305	X2<0.819632	6	2
-25.2	1.2	0.832597076310776	0.832597076310776	6 0.832597076310776	X2<0.832597	6	2
-25.2	1.2	0.83722971577663	0.83722971577663	6 0.83722971577663	X2<0.837230	6	2
-25.2	1.2	0.84399935323745	0.84399935323745	6 0.84399935323745	X2<0.843999	6	2
-25.2	1.2	0.851073382887989	0.851073382887989	6 0.851073382887989	X2<0.851073	6	2
-25.2	1.2	0.855413923156448	0.855413923156448	6 0.855413923156448	X2<0.855414	6	2
-25.2	1.2	0.858176307054237	0.858176307054237	6 0.858176307054237	X2<0.858176	6	2
-25.2	1.2	0.860148772248067	0.860148772248067	6 0.860148772248067	X2<0.860149	6	2
-25.2	1.2	0.861727221054025	0.861727221054025	6 0.861727221054025	X2<0.861727	6	2
-25.2	1.2	0.867726446012966	0.867726446012966	6 0.867726446012966	X2<0.867726	6	2
-25.2	1.2	0.879315383266658	0.879315383266658	6 0.879315383266658	X2<0.879315	6	2
-25.2	1.2	0.886190483579412	0.886190483579412	6 0.886190483579412	X2<0.886190	6	2
-25.2	1.2	0.893302661832422	0.893302661832422	6 0.893302661832422	X2<0.893303	6	2
-25.2	1.2	0.906083943438716	0.906083943438716	6 0.906083943438716	X2<0.906084	6	2
-25.2	1.2	0.913545841351151	0.913545841351151	6 0.913545841351151	X2<0.913546	6	2
-25.2	1.2	0.915046208538115	0.915046208538115	6 0.915046208538115	X2<0.915046	6	2
-25.2	1.2	0.925865157973021	0.925865157973021	6 0.925865157973021	X2<0.925865	6	2
-25.2	1.2	0.0639302530325949	0.0639302530325949	7 0.0639302530325949	X2<0.063930	7	2
-25.2	1.2	0.0903818864608184	0.0903818864608184	7 0.0903818864608184	X2<0.090382	7	2
